base_date,date,etf_code,etf_name,etf_type,base_index,cu_size,listing_date,delisting_date,mktcap,close,ret,nav,disparity,shares_out,num_cu,cu_value
20260702,20260706,A091230,TIGER 반도체,일반,KRX 반도체,20000.0,20060627,,1576954.7,161905.0,-1.97,160915.13,0.62,9740000.0,487.0,3218302600.0
20260702,20260707,A091230,TIGER 반도체,일반,KRX 반도체,20000.0,20060627,,1509774.4,151280.0,-6.56,151336.39,-0.04,9980000.0,499.0,3026727800.0000005
20260702,20260708,A091230,TIGER 반도체,일반,KRX 반도체,20000.0,20060627,,1439570.0,142250.0,-5.97,141664.96,0.41,10120000.0,506.0,2833299200.0
20260702,20260709,A091230,TIGER 반도체,일반,KRX 반도체,20000.0,20060627,,1496867.2,147040.0,3.37,147221.8,-0.12,10180000.0,509.0,2944436000.0
20260702,20260703,A100910,KIWOOM KRX100,일반,KRX 100,300000.0,20080123,,55998.0,20740.0,5.33,20656.7,0.4,2700000.0,9.0,6197010000.0
20260702,20260706,A100910,KIWOOM KRX100,일반,KRX 100,300000.0,20080123,,61260.0,20420.0,-1.54,20559.87,-0.68,3000000.0,10.0,6167961000.0
20260702,20260707,A100910,KIWOOM KRX100,일반,KRX 100,300000.0,20080123,,58635.0,19545.0,-4.29,19471.73,0.38,3000000.0,10.0,5841519000.0
20260702,20260708,A100910,KIWOOM KRX100,일반,KRX 100,300000.0,20080123,,55380.0,18460.0,-5.55,18386.22,0.4,3000000.0,10.0,5515866000.0
20260702,20260709,A100910,KIWOOM KRX100,일반,KRX 100,300000.0,20080123,,67194.0,18665.0,1.11,18592.61,0.39,3600000.0,12.0,5577783000.0
20260702,20260703,A102110,TIGER 200,일반,코스피 200,50000.0,20080403,,11377696.25,131155.0,5.99,130863.01,0.22,86750000.0,1735.0,6543150500.0
20260702,20260706,A102110,TIGER 200,일반,코스피 200,50000.0,20080403,,11411524.0,130120.0,-0.79,130245.64,-0.1,87700000.0,1754.0,6512282000.0
20260702,20260707,A102110,TIGER 200,일반,코스피 200,50000.0,20080403,,10937721.0,123870.0,-4.8,123440.83,0.35,88300000.0,1766.0,6172041500.0
20260702,20260708,A102110,TIGER 200,일반,코스피 200,50000.0,20080403,,10351198.0,117095.0,-5.47,116667.66,0.37,88400000.0,1768.0,5833383000.0
20260702,20260709,A102110,TIGER 200,일반,코스피 200,50000.0,20080403,,10503108.0,117880.0,0.67,117820.75,0.05,89100000.0,1782.0,5891037500.0
20260702,20260703,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,100000.0,20080521,,4058368.0,30560.0,3.95,30549.43,0.03,132800000.0,1328.0,3054943000.0
20260702,20260706,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,100000.0,20080521,,4022512.0,30290.0,-0.88,30349.26,-0.2,132800000.0,1328.0,3034926000.0
20260702,20260707,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,100000.0,20080521,,3793432.0,28565.0,-5.7,28714.18,-0.52,132800000.0,1328.0,2871418000.0
20260702,20260708,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,100000.0,20080521,,3530475.0,26625.0,-6.79,26704.43,-0.3,132600000.0,1326.0,2670443000.0
20260702,20260709,A102780,KODEX 삼성그룹,일반,MKF 삼성그룹지수,100000.0,20080521,,3456925.0,26090.0,-2.01,26270.41,-0.69,132500000.0,1325.0,2627041000.0
20260702,20260703,A102960,KODEX 기계장비,일반,KRX 기계장비,20000.0,20080529,,17983.2,15240.0,-0.97,15240.96,-0.01,1180000.0,59.0,304819200.0
20260702,20260706,A102960,KODEX 기계장비,일반,KRX 기계장비,20000.0,20080529,,17705.9,15005.0,-1.54,15071.72,-0.44,1180000.0,59.0,301434400.0
20260702,20260707,A102960,KODEX 기계장비,일반,KRX 기계장비,20000.0,20080529,,16909.4,14330.0,-4.5,14272.44,0.4,1180000.0,59.0,285448800.0
20260702,20260708,A102960,KODEX 기계장비,일반,KRX 기계장비,20000.0,20080529,,15623.2,13240.0,-7.61,13188.8,0.39,1180000.0,59.0,263776000.0
20260702,20260709,A102960,KODEX 기계장비,일반,KRX 기계장비,20000.0,20080529,,15505.2,13140.0,-0.76,13067.37,0.56,1180000.0,59.0,261347400.00000003
20260702,20260703,A102970,KODEX 증권,일반,KRX 증권,50000.0,20080529,,851880.0,22900.0,7.87,22890.21,0.04,37200000.0,744.0,1144510500.0
20260702,20260706,A102970,KODEX 증권,일반,KRX 증권,50000.0,20080529,,880653.0,23610.0,3.1,23642.08,-0.14,37300000.0,746.0,1182104000.0
20260702,20260707,A102970,KODEX 증권,일반,KRX 증권,50000.0,20080529,,841663.75,22595.0,-4.3,22703.28,-0.48,37250000.0,745.0,1135164000.0
20260702,20260708,A102970,KODEX 증권,일반,KRX 증권,50000.0,20080529,,806835.0,21660.0,-4.14,21782.19,-0.56,37250000.0,745.0,1089109500.0
20260702,20260709,A102970,KODEX 증권,일반,KRX 증권,50000.0,20080529,,790273.5,20990.0,-3.09,20998.66,-0.04,37650000.0,753.0,1049933000.0
20260702,20260703,A104520,KIWOOM 블루칩,일반,MKF 블루칩,100000.0,20080729,,16835.5,15305.0,0.69,15402.48,-0.63,1100000.0,11.0,1540248000.0
20260702,20260706,A104520,KIWOOM 블루칩,일반,MKF 블루칩,100000.0,20080729,,16918.0,15380.0,0.49,15399.08,-0.12,1100000.0,11.0,1539908000.0
20260702,20260707,A104520,KIWOOM 블루칩,일반,MKF 블루칩,100000.0,20080729,,16857.5,15325.0,-0.36,15395.26,-0.46,1100000.0,11.0,1539526000.0
20260702,20260708,A104520,KIWOOM 블루칩,일반,MKF 블루칩,100000.0,20080729,,14920.0,14920.0,-2.64,14909.54,0.07,1000000.0,10.0,1490954000.0
20260702,20260709,A104520,KIWOOM 블루칩,일반,MKF 블루칩,100000.0,20080729,,14430.0,14430.0,-3.28,14547.15,-0.81,1000000.0,10.0,1454715000.0
20260702,20260703,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,50000.0,20080729,,37990.5,17670.0,1.14,17770.37,-0.56,2150000.0,43.0,888518500.0
20260702,20260706,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,50000.0,20080729,,38334.5,17830.0,0.91,17884.61,-0.31,2150000.0,43.0,894230500.0
20260702,20260707,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,50000.0,20080729,,38485.0,17900.0,0.39,17955.52,-0.31,2150000.0,43.0,897776000.0
20260702,20260708,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,50000.0,20080729,,38227.0,17780.0,-0.67,17703.68,0.43,2150000.0,43.0,885184000.0
20260702,20260709,A104530,KIWOOM 코리아고배당,일반,MKF 웰스 고배당 20,50000.0,20080729,,37453.0,17420.0,-2.02,17445.63,-0.15,2150000.0,43.0,872281500.0
20260702,20260703,A105190,ACE 200,일반,코스피 200,50000.0,20080925,,2497550.25,131105.0,5.47,131104.93,0.0,19050000.0,381.0,6555246500.0
20260702,20260706,A105190,ACE 200,일반,코스피 200,50000.0,20080925,,2352005.25,130305.0,-0.61,130471.85,-0.13,18050000.0,361.0,6523592500.0
20260702,20260707,A105190,ACE 200,일반,코스피 200,50000.0,20080925,,2186658.5,123890.0,-4.92,123651.02,0.19,17650000.0,353.0,6182551000.0
20260702,20260708,A105190,ACE 200,일반,코스피 200,50000.0,20080925,,1970640.0,117300.0,-5.32,116837.95,0.4,16800000.0,336.0,5841897500.0
20260702,20260709,A105190,ACE 200,일반,코스피 200,50000.0,20080925,,1970266.0,117980.0,0.58,118018.46,-0.03,16700000.0,334.0,5900923000.0
20260702,20260703,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,200000.0,20081022,,40300.0,20150.0,3.41,20093.37,0.28,2000000.0,10.0,4018674000.0
20260702,20260706,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,200000.0,20081022,,39660.0,19830.0,-1.59,19861.19,-0.16,2000000.0,10.0,3972237999.9999995
20260702,20260707,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,200000.0,20081022,,37600.0,18800.0,-5.19,18828.9,-0.15,2000000.0,10.0,3765780000.0000005
20260702,20260708,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,200000.0,20081022,,35780.0,17890.0,-4.84,17810.06,0.45,2000000.0,10.0,3562012000.0000005
20260702,20260709,A105780,RISE 5대그룹주,일반,MKF 5대그룹주,200000.0,20081022,,35260.0,17630.0,-1.45,17660.69,-0.17,2000000.0,10.0,3532137999.9999995
20260702,20260703,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,100000.0,20090203,,102143.0,44410.0,2.13,44671.89,-0.59,2300000.0,23.0,4467189000.0
20260702,20260706,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,100000.0,20090203,,102568.5,44595.0,0.42,44465.59,0.29,2300000.0,23.0,4446559000.0
20260702,20260707,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,100000.0,20090203,,93005.0,42275.0,-5.2,42516.84,-0.57,2200000.0,22.0,4251683999.9999995
20260702,20260708,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,100000.0,20090203,,87791.0,39905.0,-5.61,39879.85,0.06,2200000.0,22.0,3987985000.0
20260702,20260709,A108450,ACE 삼성그룹섹터가중,일반,MKF SAMs SW,100000.0,20090203,,87329.0,39695.0,-0.53,39968.4,-0.68,2200000.0,22.0,3996840000.0
20260702,20260703,A108590,TREX 200,일반,코스피 200,50000.0,20090123,,26089.0,130445.0,5.7,130245.02,0.15,200000.0,4.0,6512251000.0
20260702,20260706,A108590,TREX 200,일반,코스피 200,50000.0,20090123,,25928.0,129640.0,-0.62,129660.83,-0.02,200000.0,4.0,6483041500.0
20260702,20260707,A108590,TREX 200,일반,코스피 200,50000.0,20090123,,24694.0,123470.0,-4.76,122925.15,0.44,200000.0,4.0,6146257500.0
20260702,20260708,A108590,TREX 200,일반,코스피 200,50000.0,20090123,,23325.0,116625.0,-5.54,116072.63,0.48,200000.0,4.0,5803631500.0
20260702,20260709,A108590,TREX 200,일반,코스피 200,50000.0,20090123,,23449.0,117245.0,0.53,117366.35,-0.1,200000.0,4.0,5868317500.0
20260702,20260703,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20090916,,872746.5,943.0,-5.79,943.92,-0.1,925500000.0,9255.0,94392000.0
20260702,20260706,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20090916,,878204.6,949.0,0.64,950.03,-0.11,925400000.0,9254.0,95003000.0
20260702,20260707,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20090916,,872674.1,997.0,5.06,991.3,0.58,875300000.0,8753.0,99130000.0
20260702,20260708,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20090916,,935495.1,1051.0,5.42,1053.37,-0.22,890100000.0,8901.0,105336999.99999999
20260702,20260709,A114800,KODEX 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20090916,,921177.6,1043.0,-0.76,1044.44,-0.14,883200000.0,8832.0,104444000.0
20260702,20260703,A117460,KODEX 에너지화학,일반,KRX 에너지화학,70000.0,20091012,,25754.4,13140.0,0.08,13096.79,0.33,1960000.0,28.0,916775300.0000001
20260702,20260706,A117460,KODEX 에너지화학,일반,KRX 에너지화학,70000.0,20091012,,25460.4,12990.0,-1.14,13017.5,-0.21,1960000.0,28.0,911225000.0
20260702,20260707,A117460,KODEX 에너지화학,일반,KRX 에너지화학,70000.0,20091012,,25656.4,13090.0,0.77,13061.53,0.22,1960000.0,28.0,914307100.0
20260702,20260708,A117460,KODEX 에너지화학,일반,KRX 에너지화학,70000.0,20091012,,24333.4,12415.0,-5.16,12449.05,-0.27,1960000.0,28.0,871433500.0
20260702,20260709,A117460,KODEX 에너지화학,일반,KRX 에너지화학,70000.0,20091012,,24284.4,12390.0,-0.2,12427.95,-0.31,1960000.0,28.0,869956500.0
20260702,20260703,A117680,KODEX 철강,일반,KRX 철강,70000.0,20091030,,24076.5,11465.0,1.78,11447.19,0.16,2100000.0,30.0,801303300.0
20260702,20260706,A117680,KODEX 철강,일반,KRX 철강,70000.0,20091030,,24150.0,11500.0,0.31,11463.82,0.32,2100000.0,30.0,802467400.0
20260702,20260707,A117680,KODEX 철강,일반,KRX 철강,70000.0,20091030,,23499.0,11190.0,-2.7,11217.99,-0.25,2100000.0,30.0,785259300.0
20260702,20260708,A117680,KODEX 철강,일반,KRX 철강,70000.0,20091030,,20991.6,10710.0,-4.29,10717.34,-0.07,1960000.0,28.0,750213800.0
20260702,20260709,A117680,KODEX 철강,일반,KRX 철강,70000.0,20091030,,20638.8,10530.0,-1.68,10476.69,0.51,1960000.0,28.0,733368300.0
20260702,20260703,A117700,KODEX 건설,일반,KRX 건설,100000.0,20091030,,206955.0,6570.0,-1.2,6553.45,0.25,31500000.0,315.0,655345000.0
20260702,20260706,A117700,KODEX 건설,일반,KRX 건설,100000.0,20091030,,213200.0,6560.0,-0.15,6586.02,-0.4,32500000.0,325.0,658602000.0
20260702,20260707,A117700,KODEX 건설,일반,KRX 건설,100000.0,20091030,,208477.0,6395.0,-2.52,6389.89,0.08,32600000.0,326.0,638989000.0
20260702,20260708,A117700,KODEX 건설,일반,KRX 건설,100000.0,20091030,,193644.0,5940.0,-7.12,5952.75,-0.21,32600000.0,326.0,595275000.0
20260702,20260709,A117700,KODEX 건설,일반,KRX 건설,100000.0,20091030,,193257.0,5910.0,-0.51,5937.21,-0.46,32700000.0,327.0,593721000.0
20260702,20260703,A122090,PLUS 코스피50,일반,코스피 50,30000.0,20100107,,224031.3,100915.0,6.76,100451.95,0.46,2220000.0,74.0,3013558500.0
20260702,20260706,A122090,PLUS 코스피50,일반,코스피 50,30000.0,20100107,,221889.0,99950.0,-0.96,99654.52,0.3,2220000.0,74.0,2989635600.0
20260702,20260707,A122090,PLUS 코스피50,일반,코스피 50,30000.0,20100107,,208680.0,94000.0,-5.95,94184.57,-0.2,2220000.0,74.0,2825537100.0
20260702,20260708,A122090,PLUS 코스피50,일반,코스피 50,30000.0,20100107,,203433.0,89225.0,-5.08,88937.47,0.32,2280000.0,76.0,2668124100.0
20260702,20260709,A122090,PLUS 코스피50,일반,코스피 50,30000.0,20100107,,210834.0,90100.0,0.98,90350.69,-0.28,2340000.0,78.0,2710520700.0
20260702,20260703,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,50000.0,20100222,,8093589.0,179260.0,11.87,179367.22,-0.06,45150000.0,903.0,8968361000.0
20260702,20260706,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,50000.0,20100222,,8124980.0,176630.0,-1.47,177198.36,-0.32,46000000.0,920.0,8859918000.0
20260702,20260707,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,50000.0,20100222,,7563402.0,158895.0,-10.04,160483.93,-0.99,47600000.0,952.0,8024196500.0
20260702,20260708,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,50000.0,20100222,,6512250.0,142500.0,-10.32,141669.67,0.59,45700000.0,914.0,7083483500.000001
20260702,20260709,A122630,KODEX 레버리지,레버리지,코스피 200 레버리지지수,50000.0,20100222,,6780519.0,144420.0,1.35,144132.16,0.2,46950000.0,939.0,7206608000.0
20260702,20260703,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20100329,,59769.6,1056.0,-6.71,1059.8,-0.36,56600000.0,566.0,105980000.0
20260702,20260706,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20100329,,60448.8,1068.0,1.14,1066.61,0.13,56600000.0,566.0,106660999.99999999
20260702,20260707,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20100329,,61152.0,1120.0,4.87,1113.19,0.61,54600000.0,546.0,111319000.0
20260702,20260708,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20100329,,64646.4,1184.0,5.71,1183.92,0.01,54600000.0,546.0,118392000.0
20260702,20260709,A123310,TIGER 인버스,인버스 1X,코스피 200 선물인버스 지수,100000.0,20100329,,63882.0,1170.0,-1.18,1173.95,-0.34,54600000.0,546.0,117395000.0
20260702,20260703,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,100000.0,20100409,,376866.0,179460.0,12.01,179244.99,0.12,2100000.0,21.0,17924499000.0
20260702,20260706,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,100000.0,20100409,,371962.5,177125.0,-1.3,177125.94,0.0,2100000.0,21.0,17712594000.0
20260702,20260707,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,100000.0,20100409,,334068.0,159080.0,-10.19,160420.49,-0.84,2100000.0,21.0,16042049000.0
20260702,20260708,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,100000.0,20100409,,297465.0,141650.0,-10.96,141502.95,0.1,2100000.0,21.0,14150295000.000002
20260702,20260709,A123320,TIGER 레버리지,레버리지,코스피 200 레버리지지수,100000.0,20100409,,302410.5,144005.0,1.66,144020.06,-0.01,2100000.0,21.0,14402006000.0
20260702,20260703,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,100000.0,20100917,,17228.0,43070.0,1.99,43048.16,0.05,400000.0,4.0,4304816000.0
20260702,20260706,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,100000.0,20100917,,17114.0,42785.0,-0.66,42927.3,-0.33,400000.0,4.0,4292730000.0000005
20260702,20260707,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,100000.0,20100917,,16872.0,42180.0,-1.41,42509.4,-0.77,400000.0,4.0,4250940000.0
20260702,20260708,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,100000.0,20100917,,16200.0,40500.0,-3.98,40397.05,0.25,400000.0,4.0,4039705000.0000005
20260702,20260709,A131890,ACE 삼성그룹동일가중,일반,MKF SAMs EW Index,100000.0,20100917,,16136.0,40340.0,-0.4,40045.41,0.74,400000.0,4.0,4004541000.0000005
20260702,20260703,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20000.0,20110307,,175824.0,40700.0,4.23,40597.38,0.25,4320000.0,216.0,811947600.0
20260702,20260706,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20000.0,20110307,,176212.8,40790.0,0.22,40981.93,-0.47,4320000.0,216.0,819638600.0
20260702,20260707,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20000.0,20110307,,168739.0,39425.0,-3.35,39239.11,0.47,4280000.0,214.0,784782200.0
20260702,20260708,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20000.0,20110307,,157268.6,36745.0,-6.8,36716.31,0.08,4280000.0,214.0,734326200.0
20260702,20260709,A138520,TIGER 삼성그룹,일반,MKF SAMs FW,20000.0,20110307,,153031.4,35755.0,-2.69,36016.12,-0.73,4280000.0,214.0,720322400.0
20260702,20260703,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20000.0,20110310,,90379.8,11955.0,-1.2,11956.35,-0.01,7560000.0,378.0,239127000.0
20260702,20260706,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20000.0,20110310,,89510.4,11840.0,-0.96,11904.51,-0.54,7560000.0,378.0,238090200.0
20260702,20260707,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20000.0,20110310,,90304.2,11945.0,0.89,11958.5,-0.11,7560000.0,378.0,239170000.0
20260702,20260708,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20000.0,20110310,,88225.2,11670.0,-2.3,11709.93,-0.34,7560000.0,378.0,234198600.0
20260702,20260709,A138530,TIGER LG그룹플러스,일반,MKF LG그룹+ FW,20000.0,20110310,,85843.8,11355.0,-2.7,11496.04,-1.23,7560000.0,378.0,229920800.00000003
20260702,20260703,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20000.0,20110310,,760050.0,56300.0,1.83,56346.88,-0.08,13500000.0,675.0,1126937600.0
20260702,20260706,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20000.0,20110310,,783348.8,57940.0,2.91,57894.85,0.08,13520000.0,676.0,1157897000.0
20260702,20260707,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20000.0,20110310,,751374.0,55575.0,-4.08,55848.24,-0.49,13520000.0,676.0,1116964800.0
20260702,20260708,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20000.0,20110310,,735131.8,54535.0,-1.87,54638.91,-0.19,13480000.0,674.0,1092778200.0
20260702,20260709,A138540,TIGER 현대차그룹플러스,일반,MKF 현대차그룹+ FW,20000.0,20110310,,699342.4,51880.0,-4.87,52060.94,-0.35,13480000.0,674.0,1041218800.0
20260702,20260703,A139220,TIGER 200 건설,일반,코스피 200 건설,20000.0,20110406,,138330.0,7950.0,1.02,7957.49,-0.09,17400000.0,870.0,159149800.0
20260702,20260706,A139220,TIGER 200 건설,일반,코스피 200 건설,20000.0,20110406,,140814.9,8065.0,1.45,8045.7,0.24,17460000.0,873.0,160914000.0
20260702,20260707,A139220,TIGER 200 건설,일반,코스피 200 건설,20000.0,20110406,,136444.0,7700.0,-4.53,7722.9,-0.3,17720000.0,886.0,154458000.0
20260702,20260708,A139220,TIGER 200 건설,일반,코스피 200 건설,20000.0,20110406,,126752.3,7145.0,-7.21,7180.0,-0.49,17740000.0,887.0,143600000.0
20260702,20260709,A139220,TIGER 200 건설,일반,코스피 200 건설,20000.0,20110406,,124608.0,7040.0,-1.47,7048.78,-0.12,17700000.0,885.0,140975600.0
20260702,20260703,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20000.0,20110406,,312320.0,15250.0,-0.55,15178.99,0.47,20480000.0,1024.0,303579800.0
20260702,20260706,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20000.0,20110406,,306927.0,15075.0,-1.15,15136.22,-0.4,20360000.0,1018.0,302724400.0
20260702,20260707,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20000.0,20110406,,289374.0,14185.0,-5.9,14249.1,-0.45,20400000.0,1020.0,284982000.0
20260702,20260708,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20000.0,20110406,,267954.0,13135.0,-7.4,13199.66,-0.49,20400000.0,1020.0,263993200.0
20260702,20260709,A139230,TIGER 200 중공업,일반,코스피 200 중공업,20000.0,20110406,,262752.0,12880.0,-1.94,12958.92,-0.61,20400000.0,1020.0,259178400.0
20260702,20260703,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20000.0,20110406,,5834.8,10060.0,2.03,10054.79,0.05,580000.0,29.0,201095800.00000003
20260702,20260706,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20000.0,20110406,,5892.8,10160.0,0.99,10126.79,0.33,580000.0,29.0,202535800.00000003
20260702,20260707,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20000.0,20110406,,5776.8,9960.0,-1.97,9926.58,0.34,580000.0,29.0,198531600.0
20260702,20260708,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20000.0,20110406,,5527.4,9530.0,-4.32,9494.56,0.37,580000.0,29.0,189891200.0
20260702,20260709,A139240,TIGER 200 철강소재,일반,코스피 200 철강/소재,20000.0,20110406,,5544.0,9240.0,-3.04,9316.21,-0.82,600000.0,30.0,186324199.99999997
20260702,20260703,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20000.0,20110406,,25922.2,17515.0,-0.09,17521.75,-0.04,1480000.0,74.0,350435000.0
20260702,20260706,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20000.0,20110406,,24185.0,17275.0,-1.37,17360.17,-0.49,1400000.0,70.0,347203399.99999994
20260702,20260707,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20000.0,20110406,,22927.4,17110.0,-0.96,17097.74,0.07,1340000.0,67.0,341954800.00000006
20260702,20260708,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20000.0,20110406,,21801.8,16270.0,-4.91,16301.5,-0.19,1340000.0,67.0,326030000.0
20260702,20260709,A139250,TIGER 200 에너지화학,일반,코스피 200 에너지/화학,20000.0,20110406,,21955.9,16385.0,0.71,16363.1,0.13,1340000.0,67.0,327262000.0
20260702,20260703,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20000.0,20110406,,3472456.0,179920.0,5.72,177896.23,1.14,19300000.0,965.0,3557924600.0
20260702,20260706,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20000.0,20110406,,3335636.0,171940.0,-4.44,171168.79,0.45,19400000.0,970.0,3423375800.0
20260702,20260707,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20000.0,20110406,,3066336.0,159705.0,-7.12,159361.84,0.22,19200000.0,960.0,3187236800.0
20260702,20260708,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20000.0,20110406,,2914649.1,148555.0,-6.98,149222.49,-0.45,19620000.0,981.0,2984449800.0
20260702,20260709,A139260,TIGER 200 IT,일반,코스피 200 정보기술,20000.0,20110406,,3017850.2,153035.0,3.02,152466.49,0.37,19720000.0,986.0,3049329800.0
20260702,20260703,A139270,TIGER 200 금융,일반,코스피 200 금융,20000.0,20110406,,33659.0,17350.0,3.95,17414.48,-0.37,1940000.0,97.0,348289600.0
20260702,20260706,A139270,TIGER 200 금융,일반,코스피 200 금융,20000.0,20110406,,34515.6,17610.0,1.5,17643.0,-0.19,1960000.0,98.0,352860000.0
20260702,20260707,A139270,TIGER 200 금융,일반,코스피 200 금융,20000.0,20110406,,34505.8,17605.0,-0.03,17633.52,-0.16,1960000.0,98.0,352670400.0
20260702,20260708,A139270,TIGER 200 금융,일반,코스피 200 금융,20000.0,20110406,,33437.6,17060.0,-3.1,17125.28,-0.38,1960000.0,98.0,342505600.0
20260702,20260709,A139270,TIGER 200 금융,일반,코스피 200 금융,20000.0,20110406,,32624.2,16645.0,-2.43,16712.22,-0.4,1960000.0,98.0,334244400.0
20260702,20260703,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20000.0,20110406,,41315.8,12370.0,0.0,12379.05,-0.07,3340000.0,167.0,247581000.0
20260702,20260706,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20000.0,20110406,,40781.4,12210.0,-1.29,12245.99,-0.29,3340000.0,167.0,244919800.0
20260702,20260707,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20000.0,20110406,,41950.4,12560.0,2.87,12540.46,0.16,3340000.0,167.0,250809199.99999997
20260702,20260708,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20000.0,20110406,,41148.8,12320.0,-1.91,12271.26,0.4,3340000.0,167.0,245425200.0
20260702,20260709,A139280,TIGER 경기방어,일반,코스피 200 경기방어소비재,20000.0,20110406,,39979.8,11970.0,-2.84,12004.17,-0.28,3340000.0,167.0,240083400.0
20260702,20260703,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20000.0,20110406,,6945.6,28940.0,1.24,29032.47,-0.32,240000.0,12.0,580649400.0
20260702,20260706,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20000.0,20110406,,7141.2,29755.0,2.82,29710.15,0.15,240000.0,12.0,594203000.0
20260702,20260707,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20000.0,20110406,,6919.2,28830.0,-3.11,29177.33,-1.19,240000.0,12.0,583546600.0
20260702,20260708,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20000.0,20110406,,6826.8,28445.0,-1.34,28704.61,-0.9,240000.0,12.0,574092200.0
20260702,20260709,A139290,TIGER 200 경기소비재,일반,코스피 200 경기소비재,20000.0,20110406,,6558.0,27325.0,-3.94,27431.26,-0.39,240000.0,12.0,548625200.0
